route_date,route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,departure_place,destination_place,star_rating,number_of_customer_reviews,price,deal_price,seats_available,window_seats
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 9322,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,04h 30m,14:30,Rtc bus stand,Rajamahendravaram,3.9,,261.0,0.0,30.0,14.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3978,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,05h 50m,16:20,Auto Nagar,Rajamahendravaram,3.9,,261.0,0.0,33.0,16.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23954,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:45,03h 15m,14:00,Rtc bus stand,Rajamahendravaram,3.9,,263.0,0.0,32.0,
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 2992,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",11:00,04h 00m,15:00,Rtc bus stand,Rajamahendravaram,3.9,,248.0,0.0,31.0,13.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 4507,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:15,03h 45m,15:00,Rtc bus stand,Rajamahendravaram,3.9,,261.0,0.0,34.0,17.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 5786,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",11:30,05h 15m,16:45,Rtc bus stand,Rajamahendravaram,3.9,,252.0,0.0,37.0,16.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 35103,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),11:30,03h 30m,15:00,Rtc bus stand,Rajamahendravaram,3.5,31.0,401.0,0.0,45.0,20.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23956,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:45,03h 15m,15:00,Rtc bus stand,Rajamahendravaram,3.9,,263.0,0.0,32.0,
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 9496,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:45,05h 35m,17:20,Auto Nagar,Rajamahendravaram,3.9,,261.0,0.0,33.0,16.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 2874,Express(Non AC Seater),12:00,04h 00m,16:00,Rtc bus stand,Rajamahendravaram,2.9,4.0,200.0,0.0,47.0,18.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 4468,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,03h 30m,16:00,Rtc bus stand,Rajamahendravaram,2.0,4.0,261.0,0.0,33.0,16.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 9334,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:00,03h 30m,16:30,Rtc bus stand,Rajamahendravaram,4.3,26.0,401.0,0.0,42.0,18.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 4444,INDRA(A.C. Seater),13:15,05h 00m,18:15,Auto Nagar,Rajamahendravaram,3.3,14.0,316.0,0.0,35.0,17.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 4466,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:15,03h 30m,16:45,Rtc bus stand,Rajamahendravaram,2.4,5.0,261.0,0.0,33.0,16.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 2881,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",13:30,04h 00m,17:30,Rtc bus stand,Rajamahendravaram,3.9,,248.0,0.0,34.0,14.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 24854,Express(Non AC Seater),14:00,04h 15m,18:15,Rtc bus stand,Rajamahendravaram,3.9,,200.0,0.0,47.0,16.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 2860,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,04h 00m,18:30,Rtc bus stand,Rajamahendravaram,3.9,,260.0,0.0,31.0,
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3067,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,04h 15m,18:45,Rtc bus stand,Rajamahendravaram,1.6,6.0,263.0,0.0,33.0,16.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23958,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:45,03h 30m,18:15,Rtc bus stand,Rajamahendravaram,3.9,,260.0,0.0,33.0,
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 2885,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:00,03h 55m,18:55,Rtc bus stand,Rajamahendravaram,3.9,,248.0,0.0,35.0,15.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 4511,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,04h 00m,19:15,Rtc bus stand,Rajamahendravaram,3.9,,261.0,0.0,34.0,17.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 24864,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:30,04h 00m,19:30,Rtc bus stand,Rajamahendravaram,3.9,,248.0,0.0,36.0,15.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:45,03h 30m,19:15,Rtc bus stand,Rajamahendravaram,4.7,5.0,260.0,0.0,33.0,
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3009,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:45,03h 45m,19:30,Rtc bus stand,Rajamahendravaram,2.8,4.0,263.0,0.0,31.0,15.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3492,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),16:00,03h 15m,19:15,Rtc bus stand,Rajamahendravaram,4.1,63.0,401.0,0.0,34.0,12.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3466,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,03h 35m,20:05,Rtc bus stand,Rajamahendravaram,3.7,7.0,261.0,0.0,34.0,17.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 24860,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:30,04h 00m,20:30,Rtc bus stand,Rajamahendravaram,3.9,,248.0,0.0,36.0,15.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,03h 30m,20:15,Rtc bus stand,Rajamahendravaram,3.9,,260.0,0.0,33.0,
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 27299,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:45,04h 30m,21:15,Rtc bus stand,Rajamahendravaram,3.9,,250.0,0.0,35.0,15.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 4381,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,04h 30m,21:45,Rtc bus stand,Rajamahendravaram,3.4,5.0,261.0,0.0,33.0,16.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3430,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),17:15,03h 30m,20:45,Rtc bus stand,Rajamahendravaram,4.5,45.0,401.0,0.0,45.0,20.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3039,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:30,04h 30m,22:00,Rtc bus stand,Rajamahendravaram,3.8,4.0,252.0,0.0,35.0,15.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3135,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,04h 45m,22:30,Rtc bus stand,Rajamahendravaram,3.9,,263.0,0.0,33.0,
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23964,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,03h 30m,21:15,Rtc bus stand,Rajamahendravaram,3.2,8.0,260.0,0.0,33.0,
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3071,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,04h 15m,22:15,Rtc bus stand,Rajamahendravaram,3.4,7.0,263.0,0.0,33.0,16.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 4411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:15,04h 15m,22:30,Rtc bus stand,Rajamahendravaram,2.4,5.0,261.0,0.0,33.0,16.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),04:15,03h 00m,07:15,Benz Circle,Kateru,3.8,,499.0,0.0,34.0,8.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),05:31,03h 44m,09:15,Varadhi,Vemagiri Junction,3.8,13.0,599.0,0.0,46.0,15.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,IRA Travels,A/C Seater / Sleeper (2+1),20:15,04h 35m,00:50,Hanumanpet,Morampudi Junction,4.1,6.0,550.0,495.0,23.0,9.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Seater/Sleeper (2+1),06:00,03h 45m,09:45,Rtc bus stand,Gokavaram Bus Stand,4.6,56.0,549.0,522.0,36.0,9.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Seater (2+2),07:30,03h 45m,11:15,Rtc bus stand,Gokavaram Bus Stand,4.9,23.0,549.0,522.0,39.0,17.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Seater (2+2),10:00,03h 45m,13:45,Rtc bus stand,Gokavaram Bus Stand,4.7,29.0,549.0,522.0,38.0,17.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Seater (2+2),13:00,03h 45m,16:45,Rtc bus stand,Gokavaram Bus Stand,3.8,21.0,549.0,522.0,39.0,17.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Seater/Sleeper (2+1),15:00,04h 05m,19:05,Rtc bus stand,Vemagiri Junction,4.3,48.0,569.0,541.0,35.0,10.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),17:45,05h 25m,23:10,Hanumanpet,Morampudi Junction,4.0,,590.0,0.0,32.0,4.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:00,04h 45m,23:45,Hanumanpet,Lala Cheruvu,4.0,,590.0,0.0,36.0,8.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),19:15,05h 15m,00:30,Hanumanpet,Morampudi Junction,3.1,,555.0,0.0,33.0,8.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Seater/Sleeper (2+1),20:00,03h 20m,23:20,Rtc bus stand,Gokavaram Bus Stand,4.6,19.0,549.0,522.0,38.0,10.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:00,04h 45m,01:45,Hanumanpet,Diwaan Chervu,4.0,,590.0,0.0,34.0,8.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Seater/Sleeper (2+1),21:00,03h 20m,00:20,Rtc bus stand,Gokavaram Bus Stand,3.7,10.0,549.0,522.0,37.0,10.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,BEZAWADA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),21:45,03h 15m,01:00,Vaaradi,Diwaan Chervu,3.4,,599.0,0.0,27.0,
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Zingbus Plus,A/C Sleeper (2+1),23:45,03h 20m,03:05,Benz Circle,Morampudi Junction,4.3,,855.0,748.0,27.0,10.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Seater (2+2),21:45,03h 20m,01:05,Rtc bus stand,Gokavaram Bus Stand,4.8,6.0,599.0,569.0,39.0,17.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SRKT Travels,Non A/C Seater / Sleeper (2+1),22:20,03h 55m,02:15,Vijayawada Old Bus Stand,DIVANCHERUVU HIWAY,3.9,,570.0,0.0,34.0,7.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Yolo Bus,A/C Sleeper (2+1),22:20,03h 39m,01:59,Tadepalli,Diwaan Chervu,4.0,,510.0,0.0,24.0,6.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,BEZAWADA TOURS AND TRAVELS,NON A/C Sleeper (2+1),22:25,02h 45m,01:10,Ramavarapadu Ring Road,Diwaan Chervu,3.4,,666.0,0.0,26.0,
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri VInayaka Travels(Siva's),NON A/C Sleeper (2+1),22:30,03h 20m,01:50,Old RTC Bus Stand,Gsl Medical College,3.6,,649.0,0.0,24.0,7.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Zingbus Plus,A/C Sleeper (2+1),01:00,03h 25m,04:25,Benz Circle,Lala Cheruvu,4.3,,927.0,811.0,24.0,9.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:30,04h 00m,02:30,Hanumanpet,Diwaan Chervu,4.0,,590.0,0.0,27.0,7.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SRKT Travels,A/C Seater / Sleeper (2+1),23:00,03h 30m,02:30,Vijayawada Old Bus Stand,DIVANCHERUVU HIWAY,3.9,,650.0,0.0,35.0,8.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri Krishna Travels,A/C Seater / Sleeper (2+1),23:00,02h 50m,01:50,Ramavarapadu Ring Road,Lala Cheruvu,3.5,,700.0,0.0,28.0,4.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),23:05,02h 20m,01:25,Old Bus Stand,diwaan chervu,3.8,,450.0,0.0,32.0,8.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SRKT Travels,Non A/C Seater / Sleeper (2+1),23:20,03h 10m,02:30,Vijayawada Old Bus Stand,DIVANCHERUVU HIWAY,3.9,,570.0,0.0,34.0,9.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri Krishna Travels,A/C Seater / Sleeper (2+1),23:30,03h 50m,03:20,Varadhi,Diwaan Chervu,3.5,,780.0,0.0,29.0,5.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,SVR Tours and Travels,A/C Seater / Sleeper (2+1),23:45,03h 15m,03:00,Benz Circle,Diwaan Chervu,3.3,,330.0,0.0,40.0,10.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Go Tour Travels and Holidays,A/C Sleeper (2+1),04:15,03h 45m,08:00,Benz Circle,Bommuru Center,4.3,,1390.0,1251.0,23.0,9.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23966,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,03h 15m,22:00,Rtc bus stand,Rajamahendravaram,3.3,12.0,263.0,0.0,31.0,
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3496,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:45,03h 15m,22:00,Rtc bus stand,Rajamahendravaram,4.3,32.0,401.0,0.0,45.0,20.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3137,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,04h 30m,23:15,Rtc bus stand,Rajamahendravaram,4.0,4.0,263.0,0.0,33.0,
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3637,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,04h 45m,00:15,Rtc bus stand,Rajamahendravaram,3.9,,261.0,0.0,33.0,
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23968,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,03h 15m,23:00,Rtc bus stand,Rajamahendravaram,3.9,,263.0,0.0,32.0,
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3017,INDRA(A.C. Seater),20:00,03h 30m,23:30,Rtc bus stand,Rajamahendravaram,3.3,16.0,318.0,0.0,35.0,17.0
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23970,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,03h 30m,00:15,Rtc bus stand,Rajamahendravaram,3.9,,260.0,0.0,33.0,
19-Sep-2024,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3840,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,05h 05m,02:15,IBRAHIMPATNAM-VJA,Rajamahendravaram,3.9,,286.0,0.0,33.0,16.0
